title,text,latitude,longitude,city_text,date_posted,date_updated,price,deleted,sqft,bedrooms,bathrooms,pets,laundry,parking,craigslist,place,city,state,county
"$2400 / 1br - 800ft2 - 1 bedroom Sunny, New Bath in Seacliff/Richmond Area (richmond / seacliff)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
* Description: 
This apartment is situated in the fabulous location of the Inner Richmond District, between Lake and California Street. Foodie's, Dream, Produce /Grocery close by and Muni to USF, UCSF, SFSU, SF DOWNTOWN
. The area offers Golden Gate Park, Lincoln Park, Legion of Honor and close to Baker, China and Ocean Beach. 
* 274-26th Ave Apt 205
* Property Highlights: 
- Well-lighted one bedroom unit. 
- Carpeted floors. 
- Newly remodeled Bathroom 
- One parking spot available
- Cable ready 
- Washer/Dryer in building 
* Other Details: 
- Type of rental: (1 year lease) 
- Pets: NO 
- Smoking: NO 
- Rent: $2,400.00 
- Security Deposit: $2,400.00 
- Application fee: free with credit report 
- Utilities included: Water + Garbage ""
Available now. One year lease required. Water and garbage services included in rent. Tenant pays PG&E, cable/phone/internet services. No pets and non-smokers please. Move-in cost: first month, security deposit and last month rent.
OPEN HOUSE  SATURDAY AND SUNDAY Oct.13th AND 14TH 
TIMES 10-10:30 and 3-3:30
INTERESTED BRING CREDIT REPORT",37.784289,-122.486122,richmond / seacliff,2018-10-07 09:59:32,2018-10-13 10:15:21,2400.0,False,800.0,1.0,1.0,none,shared,covered,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3719 / 1br - 625ft2 - 1 bedroom with Brand New Flooring and view of Zen Garden! (lower pac hts)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
1 Bedroom available overlooking Internal Courtyard and Zen Garden. Brand new wood flooring and kitchen with a full-sized kitchen and it comes with all appliances included. 
Ask us for a quote on our FURNISHED and Ready to Rent apartment homes for Long/Short term leases. 
Our community has a Pool, Spa and 24hr Fitness Center along with off street parking. We are in the middle of popular Fillmore and Divisadero Streets which are filled with cafes/restaurants/bars and close to UCSF and Kaiser Hospitals.
Call us now to book an appointment! We are Pet Friendly and have Storage options available if need be!
*** Half Off Deposit! Only $375
2000 Post, managed by UDR
2000 Post Street
San Francisco, CA 94115show contact info

VIEW OUR WEBSITE:
http://www.2000post.com
[#5411876]",37.78518,-122.435781,lower pac hts,2018-10-13 18:33:29,,3719.0,False,625.0,1.0,1.0,both,shared,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3621 / 1br - 625ft2 - 1 bedroom with wood floors throughout! Half Deposit only $375!Call Now (lower pac hts)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
1 Bedroom available overlooking Internal Courtyard with views of Zen Garden. Brand new wood flooring and kitchen with a full-sized kitchen and it comes with all appliances included. 
Ask us for a quote on our FURNISHED and Ready to Rent apartment homes for Long/Short term leases. 
Our community has a Pool, Spa and 24hr Fitness Center along with off street parking. We are in the middle of popular Fillmore and Divisadero Streets which are filled with cafes/restaurants/bars and close to UCSF and Kaiser Hospitals.
Call us now to book an appointment! We are Pet Friendly and have Storage options available if need be!
*** Half Off Deposit only $375
*** Half Off Pet Deposit only $250
VIEW OUR WEBSITE:
http://www.2000post.com
2000 Post, managed by UDR
2000 Post Street
San Francisco, CA 94115show contact info

Tuesday 9:00am - 7:00pm
Wednesday 9:00am - 7:00pm
Thursday 9:00am - 7:00pm
Friday 9:00am - 6:00pm
Saturday 10:00am - 5:00pm
Sunday 12:00pm - 5:00pm
Community Features
* Elevator
* After-Hours Emergency Maintenance
* Renters Insurance is Required
* Community Lounge
* Laundry Care Center
* Extra Storage
* Dry Cleaning and Laundry Service
* Community Wii Area
* Easy Access to Public Transportation
* Smoke Free Community
* Bike Racks
* Garage Parking
* Electric Car Charging Station
* Credit Cards Accepted
* Swimming Pool
* Our prices can change daily, price listed is based on today's availability. Call for details.
* Package Acceptance
* Fitness Studio
* Controlled Access
[#5403662]",37.78518,-122.435781,lower pac hts,2018-10-11 14:29:57,,3621.0,False,625.0,1.0,1.0,both,shared,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$4295 / 1br - 708ft2 - 1 BEDROOMS AVAILABLE! CALL TODAY! (pacific heights)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
The property at 1920 Pacific Avenue, San Francisco, CA is managed by The Prado Group, a reputable property management company with verified listings on RENTCafé. This community offers One-Bedroom apartments ranging in size from 682 sq. ft. Amenities include Room for a Small Dining Table in the Kitchen, Fresh Paint and Clean, Clean and Modern Bathroom, Contemporary Renovation, Parking Available and more. This rental community is pet friendly, welcoming cats, and is located in the 94109 ZIP code. For more details, contact our office at  show contact info
 or use the online contact form and we'll get back to you as soon as possible.
1 BEDROOM!
$1500 SECURITY DEPOSIT SPECIAL
BEAUTIFUL VIEWS!
On-site manager
On-site laundry
1 year lease required!
CALL TODAY!
Mattshow contact info

Prado Group",37.792269,-122.424402,pacific heights,2018-10-09 17:15:26,2018-10-12 16:37:30,4295.0,False,708.0,1.0,0.0,both,shared,off-street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$2950 / 1br - 900ft2 - 1 BR 1 BA in Pac Heights $2,950/month (pacific heights)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Spacious 1 bedroom, 1 bath apartment located in Pac Heights at Jackson and Laguna. Available November 4. This is a lease take over, so the lease lasts until January 31, 2019 with the option to resign thereafter.
Rent: $2,950 
Deposit: 1.5x rent
-Apartment located on the second floor
-Extremely safe building
-Renovated kitchen
-Hardwood floors throughout
-Two good sized closets, one in the bedroom and one in the hall
-Coin operated w/d in the building
-Tenant pays PG&E. Owner pays trash and water.
Text/call  show contact info
 for more details.",37.793145,-122.42925600000001,pacific heights,2018-10-14 11:29:39,2018-10-14 13:26:47,2950.0,False,900.0,1.0,1.0,both,shared,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3800 / 1br - 650ft2 - 1 Br Hayes Valley (hayes valley)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
in the 150vanness.com building - brand new , have to get out of my lease = thank you",37.777414,-122.41880900000001,hayes valley,2018-10-14 16:03:31,,3800.0,False,650.0,1.0,1.0,both,in-unit,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$4260 / 1br - 600ft2 - 1 BR with Easy Commute to Downtown SF (nob hill)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Make this Polk Gulch gem your home away from home! With just a 15 min bus ride to the Financial District/Downtown/Union Square you'll enjoy a mellow start to your day. Close by are tech shuttle stops and easy access to Hwy 101. Just blocks away are Lafayette Park, Trader Joe's, Walgreens, and Polk St dining and shopping. Be sure to ride the historic California St cable car to the top of Nob Hill for a real SF experience!
Rate for first month only. Furnished apartment for short term rental.",37.791412,-122.421543,nob hill,2018-09-12 16:30:19,2018-10-10 18:04:47,4260.0,False,600.0,1.0,1.0,both,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$1065 / 1br - 108ft2 - 1 Room in 3 Room Apartment (portola district)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
The room is approximately 12x9 feet. Has a decent sized closet.
Rent is $1,065, security deposit $1,130 (deposit is paid directly to the roommate moving out), internet $19.98 each and utilities average $45-85 each (colder months are on the higher end). Shared living room, kitchen, and bathroom. Landlord will require the new roommate and the other two roommates to sign a new 12-month lease. Room is available December 1, 2018.
We share the house with another family who lives in the downstairs apartment (they have a separate entrance). They are really nice. We share laundry and trash cans with them in the backyard. They also have kids, so no parties. It is also a quiet neighborhood so if you like to throw many parties then this is not a good option for you.
The house is in the Silver Terrace neighborhood (Bayview District near the Portola). Street parking only. Close to 4 bus routes, the 8, 9, 24, and 44. Glen Park BART is nearby (44 takes you there). We have gas stations, multiple grocery stores, restaurants, and a Walgreens in walking distance. Also really close to both the 101 and 280 freeways.
About us: 1 guy (mid-30s) and 1 gal (mid-20s). Both of us are artists and we work in luxury retail (her) and museum/higher education (him). We are looking for someone who is clean, respectful, and responsible. Please note that no pets are allowed and the room available is for one person only. Please contact us with any questions and also tell us about yourself.",37.734192,-122.40266499999998,portola district,2018-10-14 10:49:24,,1065.0,False,108.0,,,none,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$6695 / 4br - 1800ft2 - 1 short block away from Google Shuttle line! Spacious 4BR2BA!!! (noe valley)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
 Open house tomorrow (Saturday, 10/13/2018) between 11:00am to 11:45am. 

 Address: 833 San Jose Ave, San Francisco, CA 94110 

 Please e-mail us to confirm if you are coming to the open house. If you can't attend the open house, please e-mail us the date and time you are available to see it, and we can schedule a private showing for you. 

 ****************************************************************

 Stunning and Spacious 4BR2BA home in Noe Valley! 

 $6,695.00 per month for unfurnished rental 


 There are total 4 bedrooms 2 bathrooms 

 There are total 3 bathroom area. The first bathroom area has a tub and sink. The second bathroom area has a toilet. The third bathroom area has a walk-in shower, toilet, and sink 

 Stainless steel range & refrigerator 

 Washer/Dryer in the yard! 

Right outside you will find one of San Francisco's J Church Street Car line that can bring you directly downtown San Francisco/Financial District in about 10 minutes.

 Walk 1 short block to Google Shuttle stop at Dolores St & 30th St

 Close by, you will find Saint Paul's  Cathedral, the 24th Street shops, cafes, famous restaurant, and Dolores Park. 

 Safeway is only two blocks away from the home 

 Please call us at  show contact info
 or e-mail us to schedule for a private showing!",37.742295,-122.423286,noe valley,2018-10-12 14:20:56,,6695.0,False,1800.0,4.0,2.0,none,shared,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$6595 / 4br - 1800ft2 - 1 short block away from Google Shuttle line! Spacious 4BR2BA!!! (mission district)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        

 Stunning and Spacious 4BR2BA home in Noe Valley! 

 $6,595.00 per month for unfurnished rental 


 There are total 4 bedrooms 2 bathrooms 

 There are total 3 bathroom area. The first bathroom area has a tub and sink. The second bathroom area has a toilet. The third bathroom area has a walk-in shower, toilet, and sink 

 Stainless steel range & refrigerator 

 Washer/Dryer in the yard! 

Right outside you will find one of San Francisco's J Church Street Car line that can bring you directly downtown San Francisco/Financial District in about 10 minutes.

 Walk 1 short block to Google Shuttle stop at Dolores St & 30th St

 Close by, you will find Saint Paul's  Cathedral, the 24th Street shops, cafes, famous restaurant, and Dolores Park. 

 Safeway is only two blocks away from the home 

 Please call us at  show contact info
 or e-mail us to schedule for a private showing!",37.742295,-122.423286,mission district,2018-10-14 10:59:54,,6595.0,False,1800.0,4.0,2.0,none,shared,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$2200 / 1br - 1668ft2 - 藩市雅房出租(1) TWO BED 1 BATHt超 (north beach / telegraph hill)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
位於南三潘市Filbert St 有一間雅房出租， 樓上大房， 每月 $2200.00。 洗水間和另外一个女孩共用。 房間立刻可以入住。 包水電，垃圾，@gmail 煤氣和 t超高速上網。 屋裏有自付硬幣的洗衣和乾衣機。 歡迎女性單身正職，學生，專業人
地址：220 Lombard St San Francisco, CA 94111
微信号是：Ruben Bake",37.803796000000006,-122.405277,1) TWO BED 1 BATHt超 (north beach / telegraph hill,2018-10-15 09:38:43,,2200.0,False,1668.0,1.0,1.0,none,in-unit,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
